text	label
harmful self esteem advice 10 % population : avoid book basis dated harmful passage page 144 state homosexuality `` related failure identification '' parent homosexual child `` seek professional help earliest possible moment '' . view cause homosexuality mainstream thought , implies something wrong happened . main reason need counseling would homosexuality causing adjustment self-acceptance problem . author mind . following author advice fails honor child true nature , certainly would detrimental development his/her self esteem .	0
forget page 144 : read book offer excellent advise parent . several reviewer pointed author `` outdated '' view homosexuality - opinion . homosexuality definitely identity crisis professional help definitely sought immediately . doubt individual gay bisexual agenda wrote careless irresponsible comment . whole , book excellent . n't agree page 144 tear done .	1
good : wa good book good lesson . prefer 1,2,3 magic ( effective discipline child 2-12 ) thomas w. phelan , phd .	1
bone chilling outdated view : wa buy book child bearing friend saw outdated view homosexuality . pitty . book good many espects ; event child anyone close family homosexual , probably result parent mishandling situation perhaps good deal damage child self esteem .	0
old fashioned view men woman homosexuality : book contains many helpful explanation expect child grow also contains wildly outdated depiction men woman . woman described working home - cleaning baking . men described working ceaselessly outside home time child . book wa originally written 70 show ! today world 70 % woman work outside home found depiction off-putting . mean , wow , wa kid ( 'm 45 ) mom worked outside home.the greatest ding book though , offensive depiction homosexuality condition worthy 'immediate psychological attention ' . gay , married two child either son gay , support choice heart - send psychiatrist !	0
[ ... ] : author [ ... ] recommend child self-esteem heart.until book wa told client , reader workshop participant read briggs book . although treat tantrum differently , find briggs said 30 year agostill line guidance . wa way ahead timeand part book give everything needto know child self-esteem .	1
best parenting book : wa best parenting book ever read . teach tune listen child really hear say n't say . give everyone know ha child .	1
awesome kid drum set ! ! ! : bought drum set 4yr old son & love ! wa easy assemble & stable . produce great sound & last year !	1
two side every coin : 'the dangerous man alive ' ? doubtful ... like individual prof influential environment forming human character . read book n't small way sympathize human charles manson 're le human 'monster ' purported . inevitably bias self indulgent perspective conveyed ; writing relatively average well though flow smoothly & doe compel one turn page , even droopy eyelid . least answer best seller written man wa instrumental putting manson behind bar ; close confession literary world probably ever see mr. manson .	1
`` manson '' -not word long shot : nuel emmons , ex-con , aspiring journalist two-faced acquaintance charlie , cover new ground book.emmons state preface wa n't allowed take note record charlie interview famous prisoner . therefore , title misleading . read `` manson , emmons ' word '' . rhetoric espoused bugliosi establishment.for better , fresher look manson- check `` charles manson superstar '' vhs .	0
n't believe manson anything . : ok , manson collector course , otherwise even good read , let alone manson words.buy collecting , read helter skelter family better read .	0
